Date,Open,High,Low,Close,Volume,OpenInterest
2021-10-14 12:48:00,0.6578,0.6578,0.6578,0.6578,2539,0.0
2021-10-14 12:50:00,0.6578,0.6578,0.6578,0.6578,100,0.0
2021-10-14 12:51:00,0.6588,0.6588,0.6584,0.6584,400,0.0
2021-10-14 12:52:00,0.6583,0.6583,0.6583,0.6583,651,0.0
2021-10-14 12:54:00,0.6582,0.6595,0.6582,0.6595,2060,0.0
2021-10-14 12:55:00,0.6598,0.6598,0.6598,0.6598,200,0.0
2021-10-14 12:56:00,0.6572,0.6589,0.6572,0.6589,600,0.0
2021-10-14 12:58:00,0.6589,0.6589,0.6589,0.6589,300,0.0
2021-10-14 12:59:00,0.6591,0.6593,0.6589,0.6589,800,0.0
2021-10-14 13:00:00,0.6587,0.6587,0.6587,0.6587,100,0.0
2021-10-14 13:01:00,0.659,0.6599,0.659,0.6599,700,0.0
2021-10-14 13:02:00,0.658,0.658,0.658,0.658,100,0.0
2021-10-14 13:03:00,0.6572,0.658,0.6572,0.658,221,0.0
2021-10-14 13:05:00,0.6585,0.6585,0.6585,0.6585,100,0.0
2021-10-14 13:06:00,0.6588,0.6588,0.6588,0.6588,200,0.0
2021-10-14 13:07:00,0.6584,0.6584,0.6584,0.6584,500,0.0
2021-10-14 13:09:00,0.6587,0.6587,0.6567,0.6569,2400,0.0
2021-10-14 13:10:00,0.657,0.6572,0.6564,0.6564,13242,0.0
2021-10-14 13:11:00,0.6568,0.6568,0.6567,0.6567,2600,0.0
2021-10-14 13:14:00,0.6568,0.6569,0.6568,0.6569,11274,0.0
2021-10-14 13:15:00,0.6571,0.6571,0.6569,0.6569,1600,0.0
2021-10-14 13:16:00,0.6567,0.6567,0.6564,0.6564,400,0.0
2021-10-14 13:17:00,0.656,0.656,0.656,0.656,4900,0.0
2021-10-14 13:18:00,0.6572,0.6572,0.6572,0.6572,100,0.0
2021-10-14 13:20:00,0.6574,0.6574,0.6574,0.6574,400,0.0
2021-10-14 13:23:00,0.6559,0.6562,0.6559,0.6562,2700,0.0
2021-10-14 13:24:00,0.6569,0.6573,0.6569,0.6573,1100,0.0
2021-10-14 13:25:00,0.6582,0.6582,0.6582,0.6582,114,0.0
2021-10-14 13:27:00,0.6582,0.6582,0.6582,0.6582,900,0.0
2021-10-14 13:28:00,0.6582,0.6586,0.6582,0.6586,1400,0.0
2021-10-14 13:29:00,0.6598,0.6598,0.6591,0.6595,1700,0.0
2021-10-14 13:30:00,0.6594,0.6594,0.6594,0.6594,200,0.0
2021-10-14 13:31:00,0.6584,0.6584,0.6584,0.6584,200,0.0
2021-10-14 13:33:00,0.6582,0.6582,0.6582,0.6582,200,0.0
2021-10-14 13:36:00,0.6581,0.6581,0.6581,0.6581,1000,0.0
2021-10-14 13:37:00,0.6581,0.6581,0.6581,0.6581,400,0.0
2021-10-14 13:38:00,0.6578,0.6578,0.6578,0.6578,100,0.0
2021-10-14 13:39:00,0.6579,0.6579,0.6579,0.6579,600,0.0
2021-10-14 13:40:00,0.6579,0.6579,0.6579,0.6579,600,0.0
2021-10-14 13:43:00,0.6577,0.6578,0.6577,0.6578,300,0.0
2021-10-14 13:44:00,0.6581,0.6581,0.6581,0.6581,900,0.0
2021-10-14 13:45:00,0.6582,0.6591,0.6582,0.6591,1600,0.0
2021-10-14 13:46:00,0.6611,0.6611,0.6611,0.6611,100,0.0
2021-10-14 13:47:00,0.6629,0.6629,0.6629,0.6629,119,0.0
2021-10-14 13:48:00,0.6604,0.6606,0.6602,0.6606,900,0.0
2021-10-14 13:49:00,0.6628,0.6628,0.6628,0.6628,100,0.0
2021-10-14 13:50:00,0.6627,0.664,0.6627,0.664,600,0.0
2021-10-14 13:52:00,0.6604,0.6604,0.6604,0.6604,200,0.0
2021-10-14 13:53:00,0.6606,0.6608,0.6606,0.6608,800,0.0
2021-10-14 13:56:00,0.6601,0.6608,0.6601,0.6608,1300,0.0
2021-10-14 13:57:00,0.661,0.661,0.661,0.661,100,0.0
2021-10-14 13:58:00,0.6605,0.6605,0.6605,0.6605,100,0.0
2021-10-14 14:00:00,0.6601,0.6601,0.6601,0.6601,200,0.0
2021-10-14 14:01:00,0.6601,0.6601,0.6601,0.6601,100,0.0
2021-10-14 14:05:00,0.66,0.66,0.66,0.66,100,0.0
2021-10-14 14:06:00,0.6599,0.661,0.6599,0.661,1700,0.0
2021-10-14 14:07:00,0.6613,0.6614,0.6613,0.6614,900,0.0
2021-10-14 14:08:00,0.6605,0.6607,0.6605,0.6605,900,0.0
2021-10-14 14:12:00,0.6599,0.6603,0.6599,0.6603,1500,0.0
2021-10-14 14:14:00,0.66,0.66,0.66,0.66,100,0.0
2021-10-14 14:16:00,0.6597,0.6598,0.6597,0.6598,2700,0.0
2021-10-14 14:17:00,0.6601,0.6607,0.6601,0.6602,1600,0.0
2021-10-14 14:19:00,0.6603,0.6616,0.6603,0.6616,900,0.0
2021-10-14 14:21:00,0.661,0.661,0.6606,0.6606,600,0.0
2021-10-14 14:22:00,0.6609,0.6612,0.6609,0.6612,400,0.0
2021-10-14 14:24:00,0.6613,0.6613,0.6603,0.6603,453,0.0
2021-10-14 14:25:00,0.6603,0.6605,0.6603,0.6605,300,0.0
2021-10-14 14:26:00,0.6606,0.6612,0.6606,0.6612,2300,0.0
2021-10-14 14:27:00,0.6607,0.6607,0.6602,0.6602,1000,0.0
2021-10-14 14:29:00,0.6602,0.6602,0.6602,0.6602,100,0.0
2021-10-14 14:30:00,0.66,0.6601,0.66,0.6601,1300,0.0
2021-10-14 14:31:00,0.6603,0.6609,0.6603,0.6609,1000,0.0
2021-10-14 14:32:00,0.6609,0.6609,0.6609,0.6609,400,0.0
2021-10-14 14:35:00,0.6604,0.6604,0.6604,0.6604,120,0.0
2021-10-14 14:36:00,0.6604,0.6612,0.6604,0.6612,1300,0.0
2021-10-14 14:37:00,0.6612,0.6619,0.6612,0.6619,1000,0.0
2021-10-14 14:39:00,0.6601,0.661,0.6601,0.661,1140,0.0
2021-10-14 14:40:00,0.6606,0.6606,0.6606,0.6606,200,0.0
2021-10-14 14:41:00,0.6602,0.6602,0.6602,0.6602,100,0.0
2021-10-14 14:43:00,0.6601,0.6601,0.6601,0.6601,300,0.0
2021-10-14 14:44:00,0.6604,0.6606,0.6604,0.6606,1400,0.0
2021-10-14 14:45:00,0.6605,0.6606,0.6605,0.6606,500,0.0
2021-10-14 14:48:00,0.6606,0.6606,0.6606,0.6606,1900,0.0
2021-10-14 14:50:00,0.6601,0.6601,0.6601,0.6601,100,0.0
2021-10-14 14:51:00,0.66,0.6601,0.66,0.6601,1000,0.0
2021-10-14 14:53:00,0.659,0.659,0.6586,0.6586,500,0.0
2021-10-14 14:54:00,0.6587,0.6587,0.6584,0.6584,700,0.0
2021-10-14 14:55:00,0.6594,0.6594,0.6594,0.6594,300,0.0
2021-10-14 14:56:00,0.6588,0.6595,0.6588,0.6595,1508,0.0
2021-10-14 14:57:00,0.6595,0.6595,0.6591,0.6594,1185,0.0
2021-10-14 14:58:00,0.6604,0.6605,0.6604,0.6605,600,0.0
2021-10-14 14:59:00,0.661,0.661,0.661,0.661,100,0.0
2021-10-15 08:31:00,0.6624,0.6624,0.6624,0.6624,600,0.0
2021-10-15 08:34:00,0.6622,0.6622,0.6622,0.6622,100,0.0
2021-10-15 08:39:00,0.661,0.661,0.661,0.661,292,0.0
2021-10-15 08:40:00,0.6618,0.6618,0.6615,0.6615,3068,0.0
2021-10-15 08:41:00,0.6619,0.6619,0.6619,0.6619,700,0.0
2021-10-15 08:45:00,0.6651,0.6651,0.6651,0.6651,300,0.0
2021-10-15 08:47:00,0.6642,0.6642,0.6642,0.6642,300,0.0
2021-10-15 08:48:00,0.6646,0.6646,0.6646,0.6646,600,0.0
2021-10-15 08:52:00,0.6665,0.6665,0.6665,0.6665,100,0.0
2021-10-15 08:53:00,0.6735,0.674,0.6731,0.6731,4400,0.0
2021-10-15 08:57:00,0.678,0.678,0.678,0.678,600,0.0
2021-10-15 09:03:00,0.673,0.6747,0.673,0.6747,1941,0.0
2021-10-15 09:07:00,0.6744,0.6744,0.6744,0.6744,141,0.0
2021-10-15 09:11:00,0.6814,0.6814,0.6814,0.6814,300,0.0
2021-10-15 09:20:00,0.6776,0.6776,0.6776,0.6776,140,0.0
2021-10-15 09:25:00,0.68,0.6801,0.68,0.6801,1000,0.0
2021-10-15 09:29:00,0.6782,0.6782,0.6782,0.6782,1591,0.0
2021-10-15 09:32:00,0.6767,0.6767,0.6767,0.6767,707,0.0
2021-10-15 09:35:00,0.6761,0.6761,0.6761,0.6761,300,0.0
2021-10-15 09:36:00,0.6761,0.6761,0.6761,0.6761,120,0.0
2021-10-15 09:39:00,0.6756,0.6756,0.6756,0.6756,900,0.0
2021-10-15 09:40:00,0.6784,0.6784,0.6784,0.6784,100,0.0
2021-10-15 09:44:00,0.6765,0.6765,0.6765,0.6765,200,0.0
2021-10-15 09:46:00,0.6744,0.6745,0.6744,0.6745,1400,0.0
2021-10-15 09:48:00,0.6789,0.6789,0.6789,0.6789,109,0.0
2021-10-15 09:50:00,0.6774,0.6777,0.6774,0.6777,200,0.0
2021-10-15 09:51:00,0.6775,0.6775,0.6775,0.6775,100,0.0
2021-10-15 09:53:00,0.6799,0.6799,0.6799,0.6799,300,0.0
2021-10-15 09:54:00,0.68,0.68,0.68,0.68,1000,0.0
2021-10-15 10:03:00,0.6793,0.6797,0.6793,0.6797,200,0.0
2021-10-15 10:04:00,0.6805,0.6805,0.678,0.678,219,0.0
2021-10-15 10:05:00,0.6778,0.6782,0.6778,0.6782,434,0.0
2021-10-15 10:07:00,0.6797,0.6797,0.6797,0.6797,108,0.0
2021-10-15 10:09:00,0.6785,0.6785,0.6785,0.6785,400,0.0
2021-10-15 10:13:00,0.6781,0.6781,0.678,0.678,300,0.0
2021-10-15 10:16:00,0.6798,0.6798,0.6798,0.6798,200,0.0
2021-10-15 10:17:00,0.6795,0.6795,0.6795,0.6795,400,0.0
2021-10-15 10:18:00,0.6793,0.6793,0.6793,0.6793,800,0.0
2021-10-15 10:19:00,0.681,0.6819,0.681,0.6819,400,0.0
2021-10-15 10:23:00,0.6776,0.6776,0.6776,0.6776,200,0.0
2021-10-15 10:26:00,0.6776,0.6776,0.6776,0.6776,300,0.0
2021-10-15 10:30:00,0.6808,0.6808,0.6808,0.6808,100,0.0
2021-10-15 10:36:00,0.6806,0.6806,0.6806,0.6806,110,0.0
2021-10-15 10:40:00,0.6802,0.6802,0.6802,0.6802,200,0.0
2021-10-15 10:46:00,0.679,0.679,0.679,0.679,218,0.0
2021-10-15 10:48:00,0.678,0.6782,0.678,0.6782,1500,0.0
2021-10-15 10:53:00,0.6768,0.6768,0.6768,0.6768,400,0.0
2021-10-15 10:55:00,0.6782,0.6782,0.6782,0.6782,400,0.0
2021-10-15 10:56:00,0.6731,0.6775,0.6731,0.6775,1100,0.0
2021-10-15 11:03:00,0.6717,0.6719,0.6717,0.6719,300,0.0
2021-10-15 11:05:00,0.6702,0.6702,0.6702,0.6702,300,0.0
2021-10-15 11:06:00,0.6702,0.6702,0.6702,0.6702,1100,0.0
2021-10-15 11:10:00,0.6701,0.6701,0.6701,0.6701,100,0.0
2021-10-15 11:12:00,0.6706,0.6706,0.6706,0.6706,9700,0.0
2021-10-15 11:14:00,0.6706,0.6708,0.6706,0.6708,5145,0.0
2021-10-15 11:21:00,0.6708,0.6708,0.6708,0.6708,200,0.0
2021-10-15 11:25:00,0.6729,0.6729,0.6729,0.6729,100,0.0
2021-10-15 11:29:00,0.6702,0.6705,0.6702,0.6705,500,0.0
2021-10-15 11:33:00,0.6709,0.6711,0.6709,0.6711,1100,0.0
2021-10-15 11:34:00,0.6718,0.6718,0.6718,0.6718,100,0.0
2021-10-15 11:42:00,0.6719,0.6719,0.6719,0.6719,600,0.0
2021-10-15 11:45:00,0.6706,0.6706,0.6706,0.6706,401,0.0
2021-10-15 11:46:00,0.6707,0.6712,0.6707,0.6712,605,0.0
2021-10-15 11:47:00,0.6711,0.6711,0.6711,0.6711,400,0.0
2021-10-15 11:52:00,0.6701,0.6701,0.6701,0.6701,100,0.0
2021-10-15 11:57:00,0.6704,0.6704,0.6704,0.6704,100,0.0
2021-10-15 12:00:00,0.6705,0.6705,0.6705,0.6705,200,0.0
2021-10-15 12:04:00,0.6699,0.6699,0.6699,0.6699,200,0.0
2021-10-15 12:13:00,0.6693,0.6693,0.6693,0.6693,100,0.0
2021-10-15 12:14:00,0.6693,0.6693,0.6693,0.6693,200,0.0
2021-10-15 12:19:00,0.6687,0.6687,0.6687,0.6687,300,0.0
2021-10-15 12:29:00,0.6696,0.6696,0.6696,0.6696,200,0.0
2021-10-15 12:32:00,0.6692,0.6692,0.6691,0.6691,300,0.0
2021-10-15 12:34:00,0.6687,0.6702,0.6687,0.6702,400,0.0
2021-10-15 12:35:00,0.6714,0.6714,0.6714,0.6714,200,0.0
2021-10-15 12:37:00,0.674,0.6744,0.674,0.6744,400,0.0
2021-10-15 12:42:00,0.6746,0.6746,0.6746,0.6746,100,0.0
2021-10-15 12:44:00,0.6759,0.6759,0.6759,0.6759,100,0.0
2021-10-15 12:45:00,0.6751,0.6751,0.6751,0.6751,100,0.0
2021-10-15 12:59:00,0.6773,0.6773,0.6773,0.6773,400,0.0
2021-10-15 13:04:00,0.6772,0.6772,0.6772,0.6772,1400,0.0
2021-10-15 13:06:00,0.6772,0.6772,0.6772,0.6772,200,0.0
2021-10-15 13:07:00,0.6773,0.6773,0.6773,0.6773,200,0.0
2021-10-15 13:09:00,0.6774,0.6774,0.6773,0.6773,300,0.0
2021-10-15 13:13:00,0.6769,0.6769,0.6769,0.6769,400,0.0
2021-10-15 13:18:00,0.6756,0.6756,0.6756,0.6756,100,0.0
2021-10-15 13:23:00,0.6757,0.6757,0.6757,0.6757,100,0.0
2021-10-15 13:24:00,0.6757,0.6757,0.6757,0.6757,100,0.0
2021-10-15 13:25:00,0.6757,0.6757,0.6757,0.6757,100,0.0
2021-10-15 13:27:00,0.6751,0.6751,0.6751,0.6751,400,0.0
2021-10-15 13:33:00,0.6751,0.6751,0.6751,0.6751,200,0.0
2021-10-15 13:35:00,0.675,0.675,0.675,0.675,224,0.0
2021-10-15 13:45:00,0.6666,0.6666,0.6666,0.6666,200,0.0
2021-10-15 13:50:00,0.6667,0.6667,0.6667,0.6667,2900,0.0
2021-10-15 13:59:00,0.6669,0.6669,0.6669,0.6669,100,0.0
2021-10-15 14:00:00,0.6682,0.6682,0.6682,0.6682,1100,0.0
2021-10-15 14:04:00,0.6672,0.6672,0.6672,0.6672,200,0.0
2021-10-15 14:13:00,0.6629,0.6629,0.6629,0.6629,100,0.0
2021-10-15 14:25:00,0.6643,0.6643,0.664,0.664,459,0.0
2021-10-15 14:28:00,0.6634,0.6637,0.6634,0.6635,1100,0.0
2021-10-15 14:29:00,0.6634,0.6634,0.6634,0.6634,100,0.0
2021-10-15 14:31:00,0.6633,0.6633,0.6633,0.6633,700,0.0
2021-10-15 14:33:00,0.6634,0.6634,0.6634,0.6634,300,0.0
2021-10-15 14:34:00,0.6637,0.6638,0.6636,0.6636,900,0.0
2021-10-15 14:36:00,0.6638,0.6638,0.6638,0.6638,200,0.0
2021-10-15 14:37:00,0.6646,0.6646,0.6646,0.6646,200,0.0
2021-10-15 14:42:00,0.6622,0.6622,0.6622,0.6622,100,0.0
2021-10-15 14:43:00,0.6623,0.6626,0.6623,0.6626,200,0.0
2021-10-15 14:44:00,0.6634,0.6634,0.6634,0.6634,200,0.0
2021-10-15 14:47:00,0.6654,0.6654,0.6654,0.6654,179,0.0
2021-10-15 14:49:00,0.6652,0.6652,0.6652,0.6652,300,0.0
2021-10-15 14:50:00,0.6641,0.6641,0.6641,0.6641,100,0.0
2021-10-15 14:51:00,0.6643,0.6643,0.6643,0.6643,200,0.0
2021-10-15 14:52:00,0.6645,0.6645,0.6644,0.6644,600,0.0
2021-10-15 14:56:00,0.6649,0.6649,0.6642,0.6642,1890,0.0
2021-10-15 14:58:00,0.6642,0.6642,0.6641,0.6641,514,0.0
2021-10-15 14:59:00,0.6641,0.6641,0.6641,0.6641,300,0.0
2021-10-16 08:37:00,0.6664,0.6664,0.6664,0.6664,700,0.0
2021-10-16 08:44:00,0.667,0.667,0.667,0.667,100,0.0
2021-10-16 08:46:00,0.6656,0.6656,0.6656,0.6656,200,0.0
2021-10-16 08:47:00,0.666,0.666,0.6655,0.6655,1450,0.0
2021-10-16 08:48:00,0.6683,0.6683,0.6679,0.6679,408,0.0
2021-10-16 08:49:00,0.6669,0.6669,0.6669,0.6669,6400,0.0
2021-10-16 08:50:00,0.666,0.666,0.666,0.666,100,0.0
2021-10-16 08:51:00,0.666,0.6669,0.666,0.6669,450,0.0
2021-10-16 08:53:00,0.6673,0.6673,0.6673,0.6673,200,0.0
2021-10-16 08:54:00,0.6673,0.6673,0.6673,0.6673,300,0.0
2021-10-16 08:56:00,0.6676,0.6676,0.6676,0.6676,400,0.0
2021-10-16 08:57:00,0.6688,0.6688,0.6687,0.6687,500,0.0
2021-10-16 08:59:00,0.6673,0.6673,0.6673,0.6673,100,0.0
2021-10-16 09:05:00,0.6663,0.6663,0.6663,0.6663,200,0.0
2021-10-16 09:08:00,0.6641,0.6641,0.6641,0.6641,400,0.0
2021-10-16 09:19:00,0.6602,0.6603,0.6602,0.6603,800,0.0
2021-10-16 09:27:00,0.6579,0.6579,0.6579,0.6579,100,0.0
2021-10-16 09:29:00,0.6586,0.6586,0.6585,0.6585,300,0.0
2021-10-16 09:39:00,0.6584,0.6584,0.6584,0.6584,500,0.0
2021-10-16 09:48:00,0.658,0.658,0.658,0.658,700,0.0
2021-10-16 09:49:00,0.6584,0.6599,0.6584,0.6599,900,0.0
2021-10-16 09:52:00,0.6608,0.6608,0.6608,0.6608,100,0.0
2021-10-16 09:53:00,0.6619,0.6619,0.6619,0.6619,800,0.0
2021-10-16 10:11:00,0.6614,0.6614,0.6614,0.6614,400,0.0
2021-10-16 10:13:00,0.6613,0.6613,0.6608,0.6608,300,0.0
2021-10-16 10:20:00,0.6616,0.6616,0.6616,0.6616,200,0.0
2021-10-16 10:28:00,0.6607,0.6607,0.6607,0.6607,400,0.0
2021-10-16 10:30:00,0.6604,0.6604,0.6604,0.6604,300,0.0
2021-10-16 10:37:00,0.6613,0.6613,0.6613,0.6613,200,0.0
2021-10-16 10:55:00,0.6586,0.6586,0.6586,0.6586,300,0.0
2021-10-16 10:56:00,0.6586,0.6586,0.6586,0.6586,200,0.0
2021-10-16 10:59:00,0.6597,0.6597,0.6597,0.6597,200,0.0
2021-10-16 11:08:00,0.6596,0.6596,0.6596,0.6596,200,0.0
2021-10-16 11:11:00,0.6595,0.6595,0.6595,0.6595,500,0.0
2021-10-16 11:25:00,0.6595,0.6595,0.6595,0.6595,200,0.0
2021-10-16 11:26:00,0.6594,0.6594,0.6594,0.6594,300,0.0
2021-10-16 11:31:00,0.6591,0.6591,0.6591,0.6591,400,0.0
2021-10-16 11:34:00,0.6592,0.6592,0.6592,0.6592,100,0.0
2021-10-16 11:35:00,0.6586,0.6586,0.6586,0.6586,200,0.0
2021-10-16 11:37:00,0.6585,0.6585,0.6585,0.6585,100,0.0
2021-10-16 11:41:00,0.6582,0.6582,0.6582,0.6582,200,0.0
2021-10-16 11:47:00,0.6583,0.6584,0.6583,0.6584,800,0.0
2021-10-16 11:50:00,0.6584,0.6584,0.6584,0.6584,100,0.0
2021-10-16 11:52:00,0.659,0.659,0.659,0.659,100,0.0
2021-10-16 11:54:00,0.6585,0.6585,0.6585,0.6585,400,0.0
2021-10-16 11:56:00,0.6578,0.6578,0.6578,0.6578,100,0.0
2021-10-16 11:59:00,0.6578,0.6578,0.6578,0.6578,500,0.0
2021-10-16 12:03:00,0.6578,0.6578,0.6578,0.6578,100,0.0
2021-10-16 12:11:00,0.6566,0.6566,0.6566,0.6566,300,0.0
2021-10-16 12:14:00,0.6576,0.6576,0.6576,0.6576,500,0.0
2021-10-16 12:18:00,0.6572,0.6572,0.6572,0.6572,100,0.0
2021-10-16 12:20:00,0.6572,0.6572,0.6572,0.6572,100,0.0
2021-10-16 12:22:00,0.6572,0.6572,0.6571,0.6571,800,0.0
2021-10-16 12:23:00,0.6572,0.6572,0.6572,0.6572,105,0.0
2021-10-16 12:24:00,0.6572,0.6572,0.6572,0.6572,100,0.0
2021-10-16 12:26:00,0.6572,0.6572,0.6572,0.6572,200,0.0
2021-10-16 12:27:00,0.6573,0.6573,0.6573,0.6573,100,0.0
2021-10-16 12:28:00,0.6576,0.6586,0.6576,0.6586,2300,0.0
2021-10-16 12:42:00,0.6574,0.6574,0.6574,0.6574,400,0.0
2021-10-16 12:44:00,0.6576,0.6576,0.6576,0.6576,400,0.0
2021-10-16 12:46:00,0.6577,0.6577,0.6576,0.6576,550,0.0
2021-10-16 12:50:00,0.6574,0.6574,0.6574,0.6574,160,0.0
2021-10-16 12:52:00,0.6566,0.6566,0.6566,0.6566,600,0.0
2021-10-16 12:56:00,0.6574,0.6574,0.6574,0.6574,400,0.0
2021-10-16 12:57:00,0.6575,0.6575,0.6575,0.6575,848,0.0
2021-10-16 13:05:00,0.6567,0.6567,0.6567,0.6567,100,0.0
2021-10-16 13:16:00,0.6553,0.6553,0.6553,0.6553,400,0.0
2021-10-16 13:17:00,0.6553,0.6553,0.6553,0.6553,200,0.0
2021-10-16 13:19:00,0.6553,0.6553,0.6553,0.6553,300,0.0
2021-10-16 13:20:00,0.6555,0.6567,0.6555,0.6567,600,0.0
2021-10-16 13:21:00,0.6567,0.6567,0.6567,0.6567,100,0.0
2021-10-16 13:23:00,0.6567,0.6567,0.6567,0.6567,700,0.0
2021-10-16 13:24:00,0.6566,0.6566,0.6566,0.6566,500,0.0
2021-10-16 13:25:00,0.6568,0.6568,0.6568,0.6568,150,0.0
2021-10-16 13:26:00,0.657,0.657,0.657,0.657,2900,0.0
2021-10-16 13:27:00,0.6569,0.6574,0.6569,0.6574,650,0.0
2021-10-16 13:28:00,0.6573,0.6573,0.6573,0.6573,100,0.0
2021-10-16 13:36:00,0.6569,0.6569,0.6569,0.6569,200,0.0
2021-10-16 13:37:00,0.6569,0.6569,0.6569,0.6569,400,0.0
2021-10-16 13:39:00,0.657,0.657,0.657,0.657,300,0.0
2021-10-16 13:41:00,0.6569,0.6569,0.6569,0.6569,200,0.0
2021-10-16 13:44:00,0.6593,0.6593,0.6593,0.6593,500,0.0
2021-10-16 13:47:00,0.6595,0.6595,0.6595,0.6595,300,0.0
2021-10-16 13:51:00,0.6591,0.6591,0.6591,0.6591,1300,0.0
2021-10-16 13:54:00,0.6598,0.6598,0.6598,0.6598,100,0.0
2021-10-16 13:56:00,0.6598,0.6598,0.6598,0.6598,400,0.0
2021-10-16 13:57:00,0.66,0.66,0.66,0.66,400,0.0
2021-10-16 13:58:00,0.6602,0.6602,0.6602,0.6602,300,0.0
2021-10-16 13:59:00,0.661,0.661,0.661,0.661,300,0.0
2021-10-16 14:01:00,0.6616,0.6616,0.6616,0.6616,200,0.0
2021-10-16 14:10:00,0.6582,0.6585,0.6582,0.6585,1300,0.0
2021-10-16 14:12:00,0.6587,0.6587,0.6587,0.6587,200,0.0
2021-10-16 14:13:00,0.6587,0.6587,0.6587,0.6587,200,0.0
2021-10-16 14:14:00,0.6587,0.6599,0.6587,0.6599,500,0.0
2021-10-16 14:15:00,0.6597,0.6597,0.6597,0.6597,100,0.0
2021-10-16 14:22:00,0.6573,0.6574,0.6573,0.6574,1200,0.0
2021-10-16 14:29:00,0.6571,0.6571,0.6571,0.6571,100,0.0
2021-10-16 14:33:00,0.6563,0.6563,0.6563,0.6563,900,0.0
2021-10-16 14:34:00,0.6565,0.6565,0.6565,0.6565,6600,0.0
2021-10-16 14:35:00,0.6564,0.6564,0.6564,0.6564,300,0.0
2021-10-16 14:36:00,0.6564,0.6564,0.6564,0.6564,400,0.0
2021-10-16 14:37:00,0.6566,0.6566,0.6566,0.6566,100,0.0
