Date,Open,High,Low,Close,Volume,OpenInterest
2021-10-19 11:10:00,19.275,19.29,19.275,19.29,956,0.0
2021-10-19 11:11:00,19.3,19.3,19.295,19.3,1273,0.0
2021-10-19 11:12:00,19.305,19.305,19.3,19.3,549,0.0
2021-10-19 11:13:00,19.325,19.49,19.325,19.48,2866,0.0
2021-10-19 11:14:00,19.475,19.475,19.44,19.47,670,0.0
2021-10-19 11:15:00,19.465,19.465,19.465,19.465,100,0.0
2021-10-19 11:16:00,19.465,19.485,19.465,19.485,914,0.0
2021-10-19 11:17:00,19.465,19.465,19.465,19.465,304,0.0
2021-10-19 11:18:00,19.465,19.48,19.465,19.475,830,0.0
2021-10-19 11:19:00,19.49,19.52,19.485,19.485,736,0.0
2021-10-19 11:20:00,19.505,19.565,19.505,19.545,1009,0.0
2021-10-19 11:21:00,19.57,19.57,19.57,19.57,232,0.0
2021-10-19 11:22:00,19.65,19.725,19.65,19.725,1723,0.0
2021-10-19 11:23:00,19.75,19.76,19.75,19.755,2421,0.0
2021-10-19 11:24:00,19.785,19.795,19.75,19.755,1076,0.0
2021-10-19 11:25:00,19.75,19.75,19.75,19.75,100,0.0
2021-10-19 11:26:00,19.755,19.755,19.705,19.725,3303,0.0
2021-10-19 11:27:00,19.7,19.7,19.7,19.7,105,0.0
2021-10-19 11:28:00,19.67,19.67,19.66,19.66,602,0.0
2021-10-19 11:29:00,19.66,19.775,19.66,19.775,3705,0.0
2021-10-19 11:31:00,19.695,19.705,19.695,19.705,212,0.0
2021-10-19 11:34:00,19.65,19.65,19.65,19.65,126,0.0
2021-10-19 11:36:00,19.69,19.7,19.69,19.7,952,0.0
2021-10-19 11:37:00,19.665,19.665,19.665,19.665,113,0.0
2021-10-19 11:38:00,19.69,19.7,19.69,19.7,600,0.0
2021-10-19 11:39:00,19.7,19.705,19.7,19.705,526,0.0
2021-10-19 11:40:00,19.73,19.755,19.73,19.75,1422,0.0
2021-10-19 11:41:00,19.795,19.85,19.795,19.825,937,0.0
2021-10-19 11:42:00,19.815,19.815,19.815,19.815,420,0.0
2021-10-19 11:43:00,19.825,19.825,19.795,19.795,320,0.0
2021-10-19 11:44:00,19.785,19.785,19.78,19.78,251,0.0
2021-10-19 11:45:00,19.775,19.78,19.775,19.78,510,0.0
2021-10-19 11:46:00,19.775,19.815,19.775,19.815,710,0.0
2021-10-19 11:47:00,19.825,19.86,19.825,19.85,738,0.0
2021-10-19 11:48:00,19.88,19.89,19.86,19.86,907,0.0
2021-10-19 11:49:00,19.91,19.915,19.91,19.915,223,0.0
2021-10-19 11:50:00,19.92,19.92,19.915,19.92,1301,0.0
2021-10-19 11:51:00,19.885,19.885,19.885,19.885,100,0.0
2021-10-19 11:52:00,19.865,19.865,19.8,19.8,711,0.0
2021-10-19 11:53:00,19.815,19.82,19.815,19.82,211,0.0
2021-10-19 11:55:00,19.8,19.8,19.8,19.8,600,0.0
2021-10-19 11:56:00,19.755,19.76,19.755,19.755,2185,0.0
2021-10-19 11:59:00,19.71,19.71,19.71,19.71,246,0.0
2021-10-19 12:00:00,19.715,19.74,19.715,19.74,1200,0.0
2021-10-19 12:01:00,19.735,19.765,19.735,19.765,710,0.0
2021-10-19 12:02:00,19.755,19.755,19.755,19.755,110,0.0
2021-10-19 12:03:00,19.755,19.755,19.755,19.755,450,0.0
2021-10-19 12:04:00,19.715,19.715,19.715,19.715,120,0.0
2021-10-19 12:05:00,19.71,19.71,19.71,19.71,264,0.0
2021-10-19 12:09:00,19.685,19.685,19.685,19.685,700,0.0
2021-10-19 12:12:00,19.685,19.685,19.685,19.685,1150,0.0
2021-10-19 12:13:00,19.71,19.77,19.71,19.77,456,0.0
2021-10-19 12:14:00,19.82,19.82,19.82,19.82,208,0.0
2021-10-19 12:15:00,19.8,19.8,19.8,19.8,154,0.0
2021-10-19 12:16:00,19.8,19.8,19.8,19.8,700,0.0
2021-10-19 12:17:00,19.775,19.775,19.775,19.775,156,0.0
2021-10-19 12:18:00,19.78,19.78,19.78,19.78,200,0.0
2021-10-19 12:19:00,19.765,19.77,19.765,19.77,529,0.0
2021-10-19 12:20:00,19.76,19.76,19.76,19.76,533,0.0
2021-10-19 12:21:00,19.755,19.76,19.75,19.76,1156,0.0
2021-10-19 12:22:00,19.755,19.78,19.755,19.755,980,0.0
2021-10-19 12:23:00,19.75,19.75,19.75,19.75,200,0.0
2021-10-19 12:24:00,19.75,19.76,19.75,19.76,546,0.0
2021-10-19 12:25:00,19.75,19.75,19.75,19.75,100,0.0
2021-10-19 12:26:00,19.755,19.755,19.755,19.755,200,0.0
2021-10-19 12:27:00,19.755,19.755,19.755,19.755,300,0.0
2021-10-19 12:28:00,19.755,19.755,19.755,19.755,200,0.0
2021-10-19 12:29:00,19.755,19.76,19.755,19.755,1300,0.0
2021-10-19 12:30:00,19.75,19.755,19.75,19.755,444,0.0
2021-10-19 12:31:00,19.75,19.75,19.75,19.75,220,0.0
2021-10-19 12:32:00,19.75,19.75,19.745,19.745,200,0.0
2021-10-19 12:34:00,19.715,19.715,19.715,19.715,100,0.0
2021-10-19 12:35:00,19.715,19.715,19.715,19.715,200,0.0
2021-10-19 12:36:00,19.715,19.715,19.715,19.715,100,0.0
2021-10-19 12:37:00,19.715,19.765,19.715,19.765,1383,0.0
2021-10-19 12:38:00,19.82,19.825,19.82,19.825,1165,0.0
2021-10-19 12:41:00,19.825,19.825,19.825,19.825,210,0.0
2021-10-19 12:42:00,19.825,19.825,19.82,19.82,920,0.0
2021-10-19 12:43:00,19.795,19.795,19.765,19.765,300,0.0
2021-10-19 12:44:00,19.765,19.775,19.765,19.765,400,0.0
2021-10-19 12:46:00,19.755,19.76,19.715,19.735,1479,0.0
2021-10-19 12:47:00,19.71,19.73,19.71,19.73,852,0.0
2021-10-19 12:48:00,19.68,19.68,19.675,19.675,303,0.0
2021-10-19 12:49:00,19.685,19.685,19.685,19.685,111,0.0
2021-10-19 12:50:00,19.675,19.69,19.675,19.69,808,0.0
2021-10-19 12:52:00,19.68,19.68,19.68,19.68,134,0.0
2021-10-19 12:53:00,19.665,19.665,19.665,19.665,410,0.0
2021-10-19 12:54:00,19.665,19.665,19.66,19.66,401,0.0
2021-10-19 12:55:00,19.67,19.675,19.665,19.675,674,0.0
2021-10-19 12:57:00,19.665,19.665,19.665,19.665,110,0.0
2021-10-19 13:01:00,19.71,19.71,19.71,19.71,130,0.0
2021-10-19 13:02:00,19.675,19.675,19.675,19.675,110,0.0
2021-10-19 13:03:00,19.685,19.685,19.685,19.685,101,0.0
2021-10-19 13:07:00,19.675,19.675,19.675,19.675,200,0.0
2021-10-19 13:08:00,19.665,19.665,19.665,19.665,228,0.0
2021-10-19 13:09:00,19.655,19.655,19.655,19.655,112,0.0
2021-10-19 13:10:00,19.605,19.615,19.605,19.615,898,0.0
2021-10-19 13:12:00,19.58,19.58,19.55,19.55,1024,0.0
2021-10-19 13:13:00,19.56,19.56,19.56,19.56,323,0.0
2021-10-19 13:14:00,19.555,19.555,19.555,19.555,110,0.0
2021-10-19 13:15:00,19.53,19.53,19.53,19.53,571,0.0
2021-10-19 13:16:00,19.52,19.52,19.52,19.52,400,0.0
2021-10-19 13:17:00,19.525,19.525,19.525,19.525,101,0.0
2021-10-19 13:18:00,19.515,19.515,19.51,19.51,200,0.0
2021-10-19 13:19:00,19.515,19.515,19.48,19.5,1930,0.0
2021-10-19 13:20:00,19.5,19.5,19.5,19.5,105,0.0
2021-10-19 13:21:00,19.51,19.545,19.51,19.54,944,0.0
2021-10-19 13:22:00,19.56,19.575,19.56,19.575,700,0.0
2021-10-19 13:23:00,19.57,19.57,19.57,19.57,528,0.0
2021-10-19 13:25:00,19.595,19.595,19.595,19.595,210,0.0
2021-10-19 13:26:00,19.54,19.54,19.54,19.54,100,0.0
2021-10-19 13:27:00,19.54,19.63,19.54,19.63,846,0.0
2021-10-19 13:29:00,19.645,19.645,19.645,19.645,296,0.0
2021-10-19 13:30:00,19.625,19.625,19.625,19.625,110,0.0
2021-10-19 13:31:00,19.625,19.625,19.625,19.625,250,0.0
2021-10-19 13:32:00,19.635,19.655,19.635,19.655,923,0.0
2021-10-19 13:33:00,19.665,19.69,19.665,19.69,312,0.0
2021-10-19 13:36:00,19.68,19.695,19.68,19.695,634,0.0
2021-10-19 13:37:00,19.67,19.67,19.67,19.67,128,0.0
2021-10-19 13:38:00,19.71,19.71,19.71,19.71,147,0.0
2021-10-19 13:41:00,19.695,19.695,19.695,19.695,110,0.0
2021-10-19 13:42:00,19.67,19.67,19.67,19.67,120,0.0
2021-10-19 13:45:00,19.625,19.625,19.625,19.625,218,0.0
2021-10-19 13:47:00,19.66,19.66,19.66,19.66,140,0.0
2021-10-19 13:49:00,19.675,19.675,19.675,19.675,100,0.0
2021-10-19 13:51:00,19.7,19.705,19.7,19.705,714,0.0
2021-10-19 13:52:00,19.695,19.695,19.695,19.695,100,0.0
2021-10-19 13:54:00,19.66,19.66,19.66,19.66,500,0.0
2021-10-19 13:55:00,19.64,19.64,19.64,19.64,525,0.0
2021-10-19 13:56:00,19.635,19.64,19.635,19.64,900,0.0
2021-10-19 13:58:00,19.635,19.645,19.635,19.645,700,0.0
2021-10-19 13:59:00,19.65,19.71,19.65,19.71,561,0.0
2021-10-19 14:00:00,19.705,19.705,19.705,19.705,250,0.0
2021-10-19 14:01:00,19.695,19.695,19.695,19.695,300,0.0
2021-10-19 14:02:00,19.655,19.655,19.655,19.655,100,0.0
2021-10-19 14:04:00,19.67,19.67,19.665,19.665,400,0.0
2021-10-19 14:06:00,19.655,19.655,19.655,19.655,205,0.0
2021-10-19 14:07:00,19.65,19.655,19.65,19.655,200,0.0
2021-10-19 14:09:00,19.64,19.64,19.64,19.64,203,0.0
2021-10-19 14:10:00,19.615,19.615,19.61,19.61,300,0.0
2021-10-19 14:11:00,19.61,19.61,19.61,19.61,200,0.0
2021-10-19 14:12:00,19.615,19.62,19.615,19.62,2737,0.0
2021-10-19 14:15:00,19.555,19.56,19.55,19.56,700,0.0
2021-10-19 14:16:00,19.555,19.585,19.555,19.585,1614,0.0
2021-10-19 14:17:00,19.59,19.59,19.56,19.56,357,0.0
2021-10-19 14:18:00,19.565,19.57,19.565,19.57,1101,0.0
2021-10-19 14:19:00,19.59,19.615,19.59,19.6,401,0.0
2021-10-19 14:21:00,19.575,19.585,19.575,19.585,898,0.0
2021-10-19 14:22:00,19.585,19.585,19.585,19.585,100,0.0
2021-10-19 14:23:00,19.575,19.58,19.575,19.58,301,0.0
2021-10-19 14:24:00,19.6,19.605,19.6,19.605,426,0.0
2021-10-19 14:25:00,19.635,19.635,19.6,19.605,1843,0.0
2021-10-19 14:26:00,19.58,19.59,19.55,19.55,800,0.0
2021-10-19 14:27:00,19.55,19.585,19.55,19.585,1020,0.0
2021-10-19 14:28:00,19.58,19.58,19.555,19.555,1100,0.0
2021-10-19 14:29:00,19.56,19.58,19.56,19.575,1602,0.0
2021-10-19 14:30:00,19.565,19.58,19.565,19.565,719,0.0
2021-10-19 14:31:00,19.565,19.57,19.56,19.56,1052,0.0
2021-10-19 14:32:00,19.565,19.59,19.565,19.59,983,0.0
2021-10-19 14:33:00,19.585,19.585,19.585,19.585,301,0.0
2021-10-19 14:34:00,19.58,19.58,19.535,19.55,2837,0.0
2021-10-19 14:35:00,19.545,19.545,19.54,19.54,708,0.0
2021-10-19 14:36:00,19.55,19.55,19.54,19.54,929,0.0
2021-10-19 14:37:00,19.54,19.575,19.54,19.565,1352,0.0
2021-10-19 14:38:00,19.57,19.57,19.57,19.57,100,0.0
2021-10-19 14:39:00,19.58,19.59,19.575,19.585,875,0.0
2021-10-19 14:40:00,19.59,19.595,19.58,19.58,1508,0.0
2021-10-19 14:41:00,19.59,19.605,19.59,19.605,541,0.0
2021-10-19 14:42:00,19.605,19.66,19.605,19.66,3295,0.0
2021-10-19 14:43:00,19.66,19.66,19.655,19.66,1122,0.0
2021-10-19 14:45:00,19.64,19.64,19.64,19.64,905,0.0
2021-10-19 14:46:00,19.675,19.685,19.675,19.685,567,0.0
2021-10-19 14:47:00,19.675,19.675,19.655,19.66,538,0.0
2021-10-19 14:49:00,19.64,19.645,19.64,19.645,355,0.0
2021-10-19 14:50:00,19.66,19.67,19.65,19.67,1600,0.0
2021-10-19 14:51:00,19.685,19.7,19.655,19.66,3094,0.0
2021-10-19 14:52:00,19.655,19.68,19.655,19.68,1221,0.0
2021-10-19 14:53:00,19.68,19.715,19.68,19.7,1934,0.0
2021-10-19 14:54:00,19.685,19.69,19.675,19.68,1487,0.0
2021-10-19 14:55:00,19.67,19.67,19.65,19.65,700,0.0
2021-10-19 14:56:00,19.625,19.7,19.625,19.635,7755,0.0
2021-10-19 14:57:00,19.635,19.695,19.635,19.695,3287,0.0
2021-10-19 14:58:00,19.695,19.71,19.685,19.685,2866,0.0
2021-10-19 14:59:00,19.685,19.73,19.685,19.73,4969,0.0
2021-10-20 08:30:00,19.49,19.56,19.48,19.48,2324,0.0
2021-10-20 08:31:00,19.44,19.5,19.43,19.48,934,0.0
2021-10-20 08:32:00,19.61,19.81,19.61,19.76,2524,0.0
2021-10-20 08:33:00,19.75,19.81,19.75,19.8,1500,0.0
2021-10-20 08:34:00,19.81,19.82,19.78,19.78,660,0.0
2021-10-20 08:35:00,19.78,19.8,19.75,19.77,500,0.0
2021-10-20 08:36:00,19.895,20,19.89,19.94,4381,0.0
2021-10-20 08:37:00,19.93,20.07,19.93,20.07,1377,0.0
2021-10-20 08:38:00,19.98,19.98,19.95,19.95,660,0.0
2021-10-20 08:39:00,19.85,19.9,19.83,19.86,1500,0.0
2021-10-20 08:40:00,19.82,19.87,19.82,19.825,2000,0.0
2021-10-20 08:43:00,19.685,19.715,19.685,19.705,925,0.0
2021-10-20 08:44:00,19.7,19.72,19.69,19.69,741,0.0
2021-10-20 08:45:00,19.705,19.715,19.65,19.65,2133,0.0
2021-10-20 08:46:00,19.71,19.71,19.68,19.68,800,0.0
2021-10-20 08:47:00,19.655,19.655,19.655,19.655,100,0.0
2021-10-20 08:48:00,19.56,19.56,19.56,19.56,182,0.0
2021-10-20 08:50:00,19.57,19.6,19.57,19.6,1389,0.0
2021-10-20 08:51:00,19.585,19.585,19.52,19.52,1431,0.0
2021-10-20 08:52:00,19.52,19.54,19.52,19.54,668,0.0
2021-10-20 08:53:00,19.525,19.525,19.45,19.505,1256,0.0
2021-10-20 08:54:00,19.51,19.51,19.51,19.51,299,0.0
2021-10-20 08:55:00,19.55,19.56,19.535,19.535,860,0.0
2021-10-20 08:56:00,19.54,19.595,19.54,19.595,503,0.0
2021-10-20 08:57:00,19.545,19.545,19.545,19.545,172,0.0
2021-10-20 08:58:00,19.55,19.57,19.55,19.57,200,0.0
2021-10-20 08:59:00,19.555,19.555,19.55,19.55,354,0.0
2021-10-20 09:00:00,19.5,19.5,19.49,19.49,302,0.0
2021-10-20 09:01:00,19.485,19.485,19.485,19.485,500,0.0
2021-10-20 09:02:00,19.49,19.515,19.49,19.5,1714,0.0
2021-10-20 09:03:00,19.5,19.5,19.5,19.5,100,0.0
2021-10-20 09:04:00,19.485,19.485,19.485,19.485,584,0.0
2021-10-20 09:05:00,19.4,19.43,19.38,19.38,4342,0.0
2021-10-20 09:06:00,19.39,19.4,19.39,19.4,1027,0.0
2021-10-20 09:07:00,19.36,19.36,19.33,19.33,976,0.0
2021-10-20 09:08:00,19.37,19.4,19.365,19.4,1599,0.0
2021-10-20 09:09:00,19.4,19.42,19.365,19.365,609,0.0
2021-10-20 09:10:00,19.33,19.36,19.33,19.36,290,0.0
2021-10-20 09:11:00,19.37,19.37,19.335,19.335,1528,0.0
2021-10-20 09:12:00,19.33,19.33,19.315,19.325,1301,0.0
2021-10-20 09:13:00,19.335,19.335,19.31,19.31,2359,0.0
2021-10-20 09:14:00,19.285,19.31,19.285,19.305,454,0.0
2021-10-20 09:15:00,19.285,19.3,19.285,19.3,618,0.0
2021-10-20 09:16:00,19.295,19.31,19.295,19.31,615,0.0
2021-10-20 09:17:00,19.305,19.34,19.29,19.3,1100,0.0
2021-10-20 09:18:00,19.3,19.3,19.3,19.3,100,0.0
2021-10-20 09:19:00,19.34,19.35,19.315,19.315,1042,0.0
2021-10-20 09:20:00,19.325,19.36,19.325,19.36,1172,0.0
2021-10-20 09:21:00,19.345,19.345,19.325,19.325,400,0.0
2021-10-20 09:22:00,19.315,19.315,19.305,19.315,1004,0.0
2021-10-20 09:23:00,19.305,19.315,19.305,19.315,1812,0.0
2021-10-20 09:24:00,19.315,19.34,19.315,19.335,700,0.0
2021-10-20 09:25:00,19.305,19.305,19.265,19.265,1698,0.0
2021-10-20 09:26:00,19.265,19.265,19.25,19.255,2887,0.0
2021-10-20 09:27:00,19.225,19.225,19.22,19.22,451,0.0
2021-10-20 09:28:00,19.3,19.3,19.3,19.3,412,0.0
2021-10-20 09:30:00,19.29,19.305,19.28,19.305,3078,0.0
2021-10-20 09:31:00,19.305,19.315,19.305,19.305,500,0.0
2021-10-20 09:34:00,19.305,19.305,19.305,19.305,100,0.0
2021-10-20 09:35:00,19.295,19.3,19.29,19.3,1151,0.0
2021-10-20 09:36:00,19.28,19.28,19.255,19.26,1202,0.0
2021-10-20 09:37:00,19.29,19.29,19.29,19.29,100,0.0
2021-10-20 09:40:00,19.3,19.32,19.3,19.31,1177,0.0
2021-10-20 09:41:00,19.29,19.29,19.29,19.29,150,0.0
2021-10-20 09:42:00,19.35,19.39,19.35,19.39,1351,0.0
2021-10-20 09:43:00,19.39,19.39,19.355,19.355,820,0.0
2021-10-20 09:44:00,19.34,19.35,19.335,19.345,800,0.0
2021-10-20 09:45:00,19.37,19.37,19.37,19.37,100,0.0
2021-10-20 09:46:00,19.36,19.37,19.36,19.365,400,0.0
2021-10-20 09:47:00,19.345,19.35,19.28,19.285,1317,0.0
2021-10-20 09:48:00,19.285,19.285,19.285,19.285,210,0.0
2021-10-20 09:49:00,19.275,19.275,19.275,19.275,650,0.0
2021-10-20 09:50:00,19.285,19.305,19.285,19.305,511,0.0
2021-10-20 09:51:00,19.285,19.285,19.285,19.285,502,0.0
2021-10-20 09:52:00,19.285,19.285,19.265,19.265,454,0.0
2021-10-20 09:53:00,19.28,19.285,19.28,19.285,200,0.0
2021-10-20 09:54:00,19.34,19.34,19.325,19.325,225,0.0
2021-10-20 09:55:00,19.315,19.35,19.315,19.35,546,0.0
2021-10-20 09:56:00,19.345,19.345,19.33,19.34,1052,0.0
2021-10-20 09:57:00,19.365,19.365,19.365,19.365,150,0.0
2021-10-20 09:58:00,19.365,19.385,19.355,19.385,434,0.0
2021-10-20 09:59:00,19.395,19.4,19.395,19.4,272,0.0
2021-10-20 10:00:00,19.385,19.385,19.38,19.385,593,0.0
2021-10-20 10:01:00,19.365,19.375,19.365,19.375,516,0.0
2021-10-20 10:02:00,19.365,19.38,19.365,19.38,200,0.0
2021-10-20 10:03:00,19.375,19.385,19.375,19.385,467,0.0
2021-10-20 10:04:00,19.375,19.39,19.375,19.39,611,0.0
2021-10-20 10:05:00,19.365,19.365,19.365,19.365,100,0.0
2021-10-20 10:06:00,19.38,19.39,19.375,19.39,1086,0.0
2021-10-20 10:07:00,19.375,19.375,19.375,19.375,235,0.0
2021-10-20 10:08:00,19.375,19.375,19.365,19.365,301,0.0
2021-10-20 10:09:00,19.375,19.435,19.375,19.435,828,0.0
2021-10-20 10:10:00,19.435,19.455,19.435,19.435,1033,0.0
2021-10-20 10:11:00,19.445,19.445,19.425,19.43,414,0.0
2021-10-20 10:12:00,19.43,19.43,19.41,19.425,510,0.0
2021-10-20 10:13:00,19.425,19.45,19.425,19.45,200,0.0
2021-10-20 10:14:00,19.445,19.46,19.445,19.46,208,0.0
2021-10-20 10:15:00,19.46,19.46,19.455,19.455,528,0.0
2021-10-20 10:16:00,19.42,19.42,19.42,19.42,100,0.0
2021-10-20 10:18:00,19.43,19.43,19.425,19.425,270,0.0
2021-10-20 10:19:00,19.425,19.425,19.425,19.425,500,0.0
2021-10-20 10:21:00,19.415,19.415,19.4,19.405,800,0.0
2021-10-20 10:22:00,19.425,19.44,19.425,19.44,863,0.0
2021-10-20 10:23:00,19.48,19.49,19.47,19.47,639,0.0
2021-10-20 10:24:00,19.465,19.51,19.465,19.48,1272,0.0
2021-10-20 10:25:00,19.5,19.5,19.5,19.5,301,0.0
2021-10-20 10:26:00,19.49,19.495,19.49,19.495,413,0.0
2021-10-20 10:28:00,19.505,19.525,19.5,19.525,2160,0.0
2021-10-20 10:29:00,19.52,19.52,19.495,19.495,1215,0.0
2021-10-20 10:30:00,19.52,19.52,19.495,19.495,942,0.0
2021-10-20 10:31:00,19.48,19.54,19.48,19.54,1103,0.0
2021-10-20 10:32:00,19.555,19.565,19.555,19.565,300,0.0
2021-10-20 10:33:00,19.575,19.585,19.575,19.585,301,0.0
2021-10-20 10:34:00,19.565,19.565,19.565,19.565,500,0.0
2021-10-20 10:35:00,19.57,19.57,19.555,19.555,250,0.0
2021-10-20 10:36:00,19.57,19.57,19.555,19.555,823,0.0
2021-10-20 10:37:00,19.555,19.565,19.555,19.56,1003,0.0
2021-10-20 10:38:00,19.575,19.63,19.575,19.6,2619,0.0
2021-10-20 10:39:00,19.605,19.61,19.605,19.61,1299,0.0
2021-10-20 10:40:00,19.615,19.615,19.615,19.615,400,0.0
2021-10-20 10:41:00,19.615,19.615,19.59,19.59,540,0.0
2021-10-20 10:42:00,19.625,19.625,19.595,19.595,685,0.0
2021-10-20 10:43:00,19.58,19.595,19.58,19.595,300,0.0
2021-10-20 10:45:00,19.6,19.6,19.59,19.59,868,0.0
2021-10-20 10:46:00,19.57,19.57,19.565,19.565,501,0.0
2021-10-20 10:50:00,19.54,19.54,19.54,19.54,100,0.0
2021-10-20 10:51:00,19.53,19.53,19.53,19.53,250,0.0
2021-10-20 10:52:00,19.55,19.55,19.55,19.55,646,0.0
2021-10-20 10:53:00,19.56,19.56,19.56,19.56,100,0.0
2021-10-20 10:54:00,19.56,19.56,19.56,19.56,100,0.0
2021-10-20 10:59:00,19.63,19.63,19.63,19.63,100,0.0
2021-10-20 11:01:00,19.6,19.6,19.6,19.6,401,0.0
2021-10-20 11:02:00,19.6,19.6,19.57,19.57,1928,0.0
2021-10-20 11:03:00,19.57,19.57,19.55,19.55,352,0.0
2021-10-20 11:04:00,19.54,19.54,19.54,19.54,452,0.0
2021-10-20 11:05:00,19.545,19.545,19.54,19.54,510,0.0
2021-10-20 11:06:00,19.54,19.54,19.54,19.54,146,0.0
2021-10-20 11:09:00,19.55,19.55,19.55,19.55,111,0.0
2021-10-20 11:11:00,19.58,19.58,19.58,19.58,307,0.0
2021-10-20 11:12:00,19.55,19.57,19.55,19.57,324,0.0
2021-10-20 11:13:00,19.585,19.585,19.585,19.585,101,0.0
2021-10-20 11:14:00,19.62,19.62,19.62,19.62,100,0.0
2021-10-20 11:19:00,19.57,19.59,19.57,19.59,220,0.0
2021-10-20 11:20:00,19.555,19.555,19.555,19.555,133,0.0
2021-10-20 11:21:00,19.58,19.58,19.58,19.58,158,0.0
2021-10-20 11:22:00,19.565,19.565,19.565,19.565,100,0.0
2021-10-20 11:24:00,19.57,19.57,19.57,19.57,107,0.0
2021-10-20 11:26:00,19.555,19.555,19.55,19.55,500,0.0
2021-10-20 11:27:00,19.56,19.565,19.545,19.565,425,0.0
2021-10-20 11:28:00,19.565,19.57,19.565,19.57,725,0.0
2021-10-20 11:29:00,19.545,19.545,19.51,19.51,367,0.0
2021-10-20 11:30:00,19.49,19.49,19.47,19.47,1252,0.0
2021-10-20 11:31:00,19.495,19.495,19.495,19.495,104,0.0
2021-10-20 11:34:00,19.53,19.53,19.53,19.53,200,0.0
2021-10-20 11:36:00,19.54,19.54,19.54,19.54,212,0.0
2021-10-20 11:37:00,19.555,19.555,19.52,19.52,512,0.0
2021-10-20 11:38:00,19.555,19.57,19.555,19.57,300,0.0
2021-10-20 11:40:00,19.605,19.605,19.605,19.605,100,0.0
2021-10-20 11:41:00,19.59,19.59,19.59,19.59,411,0.0
2021-10-20 11:42:00,19.59,19.59,19.59,19.59,136,0.0
2021-10-20 11:43:00,19.62,19.62,19.605,19.605,468,0.0
2021-10-20 11:44:00,19.59,19.59,19.59,19.59,500,0.0
2021-10-20 11:46:00,19.59,19.59,19.59,19.59,600,0.0
2021-10-20 11:47:00,19.585,19.585,19.585,19.585,100,0.0
2021-10-20 11:49:00,19.605,19.605,19.605,19.605,450,0.0
2021-10-20 11:50:00,19.61,19.61,19.605,19.605,300,0.0
2021-10-20 11:51:00,19.59,19.59,19.59,19.59,100,0.0
2021-10-20 11:52:00,19.605,19.61,19.595,19.595,450,0.0
2021-10-20 11:54:00,19.58,19.58,19.58,19.58,100,0.0
2021-10-20 11:56:00,19.59,19.6,19.59,19.6,200,0.0
2021-10-20 11:59:00,19.605,19.605,19.605,19.605,227,0.0
2021-10-20 12:00:00,19.57,19.57,19.57,19.57,300,0.0
2021-10-20 12:02:00,19.565,19.565,19.565,19.565,200,0.0
2021-10-20 12:04:00,19.585,19.595,19.585,19.595,304,0.0
2021-10-20 12:05:00,19.59,19.605,19.59,19.605,306,0.0
2021-10-20 12:06:00,19.605,19.61,19.605,19.605,633,0.0
2021-10-20 12:07:00,19.6,19.61,19.595,19.61,646,0.0
2021-10-20 12:08:00,19.59,19.59,19.59,19.59,500,0.0
2021-10-20 12:09:00,19.605,19.605,19.59,19.59,246,0.0
